Qualification,Exam,ExamVersion,Keycode,Score,OriginalScore,Moderated,Percentage,Status,Submitted,Imported,Flagged,VIP,Country,CandidateFullName,CandidateRef,CentreName,CentreCode
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,3FP2CXX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:03,10/01/2012 10:40:03,False,False,Country Name 4,"""Forename4664 Surname4664""",CandidateRef4664,Centre Name 46,Centre 466
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,9GWQ53X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:03,10/01/2012 10:40:03,False,False,Country Name 4,"""Forename4663 Surname4663""",CandidateRef4663,Centre Name 46,Centre 466
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,MPB22JX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:02,10/01/2012 10:40:02,False,False,Country Name 4,"""Forename4662 Surname4662""",CandidateRef4662,Centre Name 46,Centre 466
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,3YQS2JX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:02,10/01/2012 10:40:02,False,False,Country Name 4,"""Forename4661 Surname4661""",CandidateRef4661,Centre Name 46,Centre 466
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,UYPD2BX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:02,10/01/2012 10:40:02,False,False,Country Name 4,"""Forename4660 Surname4660""",CandidateRef4660,Centre Name 46,Centre 466
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,RZANDKX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:02,10/01/2012 10:40:02,False,False,Country Name 4,"""Forename4659 Surname4659""",CandidateRef4659,Centre Name 46,Centre 465
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,NE5Q98X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:02,10/01/2012 10:40:02,False,False,Country Name 4,"""Forename4658 Surname4658""",CandidateRef4658,Centre Name 46,Centre 465
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,8UMXQMX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:01,10/01/2012 10:40:01,False,False,Country Name 4,"""Forename4657 Surname4657""",CandidateRef4657,Centre Name 46,Centre 465
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,AZUA7BX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:01,10/01/2012 10:40:01,False,False,Country Name 4,"""Forename4656 Surname4656""",CandidateRef4656,Centre Name 46,Centre 465
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,2HLHDYX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:01,10/01/2012 10:40:01,False,False,Country Name 4,"""Forename4655 Surname4655""",CandidateRef4655,Centre Name 46,Centre 465
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,WNJ7JSX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:01,10/01/2012 10:40:01,False,False,Country Name 4,"""Forename4654 Surname4654""",CandidateRef4654,Centre Name 46,Centre 465
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,TD8B2PX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:01,10/01/2012 10:40:01,False,False,Country Name 4,"""Forename4653 Surname4653""",CandidateRef4653,Centre Name 46,Centre 465
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,AAGYZNX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:00,10/01/2012 10:40:00,False,False,Country Name 4,"""Forename4652 Surname4652""",CandidateRef4652,Centre Name 46,Centre 465
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,9FJ5ZLX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:00,10/01/2012 10:40:00,False,False,Country Name 4,"""Forename4651 Surname4651""",CandidateRef4651,Centre Name 46,Centre 465
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,QBLP3SX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:00,10/01/2012 10:40:00,False,False,Country Name 4,"""Forename4650 Surname4650""",CandidateRef4650,Centre Name 46,Centre 465
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,6EQ9QJX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:40:00,10/01/2012 10:40:00,False,False,Country Name 4,"""Forename4649 Surname4649""",CandidateRef4649,Centre Name 46,Centre 464
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,F8KTU2X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:59,10/01/2012 10:39:59,False,False,Country Name 4,"""Forename4648 Surname4648""",CandidateRef4648,Centre Name 46,Centre 464
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,3C6YE3X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:59,10/01/2012 10:39:59,False,False,Country Name 4,"""Forename4647 Surname4647""",CandidateRef4647,Centre Name 46,Centre 464
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,HQ7KB6X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:59,10/01/2012 10:39:59,False,False,Country Name 4,"""Forename4646 Surname4646""",CandidateRef4646,Centre Name 46,Centre 464
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,F9AMVWX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:59,10/01/2012 10:39:59,False,False,Country Name 4,"""Forename4645 Surname4645""",CandidateRef4645,Centre Name 46,Centre 464
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,HT4JAHX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:59,10/01/2012 10:39:59,False,False,Country Name 4,"""Forename4644 Surname4644""",CandidateRef4644,Centre Name 46,Centre 464
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,MMC7GMX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:59,10/01/2012 10:39:59,False,False,Country Name 4,"""Forename4643 Surname4643""",CandidateRef4643,Centre Name 46,Centre 464
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,ESRF5KX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:58,10/01/2012 10:39:58,False,False,Country Name 4,"""Forename4642 Surname4642""",CandidateRef4642,Centre Name 46,Centre 464
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,AJ6EKRX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:58,10/01/2012 10:39:58,False,False,Country Name 4,"""Forename4641 Surname4641""",CandidateRef4641,Centre Name 46,Centre 464
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,VR9VQ5X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:58,10/01/2012 10:39:58,False,False,Country Name 4,"""Forename4640 Surname4640""",CandidateRef4640,Centre Name 46,Centre 464
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,6PPJ39X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:58,10/01/2012 10:39:58,False,False,Country Name 4,"""Forename4639 Surname4639""",CandidateRef4639,Centre Name 46,Centre 463
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,CUYVY6X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:58,10/01/2012 10:39:58,False,False,Country Name 4,"""Forename4638 Surname4638""",CandidateRef4638,Centre Name 46,Centre 463
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,8VMPZBX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:57,10/01/2012 10:39:57,False,False,Country Name 4,"""Forename4637 Surname4637""",CandidateRef4637,Centre Name 46,Centre 463
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,LRFYFVX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:57,10/01/2012 10:39:57,False,False,Country Name 4,"""Forename4636 Surname4636""",CandidateRef4636,Centre Name 46,Centre 463
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,CMHDEUX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:57,10/01/2012 10:39:57,False,False,Country Name 4,"""Forename4635 Surname4635""",CandidateRef4635,Centre Name 46,Centre 463
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,ANMKSJX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:57,10/01/2012 10:39:57,False,False,Country Name 4,"""Forename4634 Surname4634""",CandidateRef4634,Centre Name 46,Centre 463
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,MCMED8X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:57,10/01/2012 10:39:57,False,False,Country Name 4,"""Forename4633 Surname4633""",CandidateRef4633,Centre Name 46,Centre 463
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,8FU8UKX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:57,10/01/2012 10:39:57,False,False,Country Name 4,"""Forename4632 Surname4632""",CandidateRef4632,Centre Name 46,Centre 463
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,MEGLLJX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:56,10/01/2012 10:39:56,False,False,Country Name 4,"""Forename4631 Surname4631""",CandidateRef4631,Centre Name 46,Centre 463
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,KXCKANX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:56,10/01/2012 10:39:56,False,False,Country Name 4,"""Forename4630 Surname4630""",CandidateRef4630,Centre Name 46,Centre 463
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,Q93BSDX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:56,10/01/2012 10:39:56,False,False,Country Name 4,"""Forename4629 Surname4629""",CandidateRef4629,Centre Name 46,Centre 462
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,EDH9DXX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:56,10/01/2012 10:39:56,False,False,Country Name 4,"""Forename4628 Surname4628""",CandidateRef4628,Centre Name 46,Centre 462
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,4MJMP7X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:56,10/01/2012 10:39:56,False,False,Country Name 4,"""Forename4627 Surname4627""",CandidateRef4627,Centre Name 46,Centre 462
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,9SE3Z3X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:55,10/01/2012 10:39:55,False,False,Country Name 4,"""Forename4626 Surname4626""",CandidateRef4626,Centre Name 46,Centre 462
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,DN5S5TX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:55,10/01/2012 10:39:55,False,False,Country Name 4,"""Forename4625 Surname4625""",CandidateRef4625,Centre Name 46,Centre 462
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,N8SW3FX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:55,10/01/2012 10:39:55,False,False,Country Name 4,"""Forename4624 Surname4624""",CandidateRef4624,Centre Name 46,Centre 462
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,KKQHGKX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:55,10/01/2012 10:39:55,False,False,Country Name 4,"""Forename4623 Surname4623""",CandidateRef4623,Centre Name 46,Centre 462
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,5BVCPZX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:55,10/01/2012 10:39:55,False,False,Country Name 4,"""Forename4622 Surname4622""",CandidateRef4622,Centre Name 46,Centre 462
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,GD4N95X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:55,10/01/2012 10:39:55,False,False,Country Name 4,"""Forename4621 Surname4621""",CandidateRef4621,Centre Name 46,Centre 462
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,TNGFJ7X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:54,10/01/2012 10:39:54,False,False,Country Name 4,"""Forename4620 Surname4620""",CandidateRef4620,Centre Name 46,Centre 462
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,E9NWU3X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:54,10/01/2012 10:39:54,False,False,Country Name 4,"""Forename4619 Surname4619""",CandidateRef4619,Centre Name 46,Centre 461
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,RP7DB5X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:54,10/01/2012 10:39:54,False,False,Country Name 4,"""Forename4618 Surname4618""",CandidateRef4618,Centre Name 46,Centre 461
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,ECMQGMX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:54,10/01/2012 10:39:54,False,False,Country Name 4,"""Forename4617 Surname4617""",CandidateRef4617,Centre Name 46,Centre 461
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,UU2DNYX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:54,10/01/2012 10:39:54,False,False,Country Name 4,"""Forename4616 Surname4616""",CandidateRef4616,Centre Name 46,Centre 461
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,HTUV54X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:53,10/01/2012 10:39:53,False,False,Country Name 4,"""Forename4615 Surname4615""",CandidateRef4615,Centre Name 46,Centre 461
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,MNKH4MX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:53,10/01/2012 10:39:53,False,False,Country Name 4,"""Forename4614 Surname4614""",CandidateRef4614,Centre Name 46,Centre 461
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,BUZXQYX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:53,10/01/2012 10:39:53,False,False,Country Name 4,"""Forename4613 Surname4613""",CandidateRef4613,Centre Name 46,Centre 461
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,E8E25QX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:53,10/01/2012 10:39:53,False,False,Country Name 4,"""Forename4612 Surname4612""",CandidateRef4612,Centre Name 46,Centre 461
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,79JNWQX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:53,10/01/2012 10:39:53,False,False,Country Name 4,"""Forename4611 Surname4611""",CandidateRef4611,Centre Name 46,Centre 461
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,FVA6AGX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:52,10/01/2012 10:39:52,False,False,Country Name 4,"""Forename4610 Surname4610""",CandidateRef4610,Centre Name 46,Centre 461
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,R9GF66X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:52,10/01/2012 10:39:52,False,False,Country Name 4,"""Forename4609 Surname4609""",CandidateRef4609,Centre Name 46,Centre 460
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,8CVDMCX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:52,10/01/2012 10:39:52,False,False,Country Name 4,"""Forename4608 Surname4608""",CandidateRef4608,Centre Name 46,Centre 460
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,VQ25H5X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:52,10/01/2012 10:39:52,False,False,Country Name 4,"""Forename4607 Surname4607""",CandidateRef4607,Centre Name 46,Centre 460
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,2BC4MXX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:39:52,10/01/2012 10:39:52,False,False,Country Name 4,"""Forename4606 Surname4606""",CandidateRef4606,Centre Name 46,Centre 460
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,UZU68FX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:36:47,10/01/2012 10:36:47,False,False,Country Name 4,"""Forename4605 Surname4605""",CandidateRef4605,Centre Name 46,Centre 460
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,MX2EL5X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:36:47,10/01/2012 10:36:47,False,False,Country Name 4,"""Forename4604 Surname4604""",CandidateRef4604,Centre Name 46,Centre 460
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,N3CN42X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:36:47,10/01/2012 10:36:47,False,False,Country Name 4,"""Forename4603 Surname4603""",CandidateRef4603,Centre Name 46,Centre 460
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,6CSPVAX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:36:46,10/01/2012 10:36:46,False,False,Country Name 4,"""Forename4602 Surname4602""",CandidateRef4602,Centre Name 46,Centre 460
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,DG2K8VX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:36:46,10/01/2012 10:36:46,False,False,Country Name 4,"""Forename4601 Surname4601""",CandidateRef4601,Centre Name 46,Centre 460
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,97R5RKX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:36:46,10/01/2012 10:36:46,False,False,Country Name 4,"""Forename4600 Surname4600""",CandidateRef4600,Centre Name 46,Centre 460
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,44RDV4X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:36:46,10/01/2012 10:36:46,False,False,Country Name 4,"""Forename4599 Surname4599""",CandidateRef4599,Centre Name 45,Centre 459
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,LYFJZ9X1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:36:46,10/01/2012 10:36:46,False,False,Country Name 4,"""Forename4598 Surname4598""",CandidateRef4598,Centre Name 45,Centre 459
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,EFLVSJX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:36:45,10/01/2012 10:36:45,False,False,Country Name 4,"""Forename4597 Surname4597""",CandidateRef4597,Centre Name 45,Centre 459
BTL Std (B) Human Marked Qual,BTL Std (B) Human Marked Exam NoRec NoInv,BTL Std (B) Human Marked EVer,BFANTWX1,-/79.00,-/79.00,False,-,Marking not started,10/01/2012 10:36:45,10/01/2012 10:36:45,False,False,Country Name 4,"""Forename4596 Surname4596""",CandidateRef4596,Centre Name 45,Centre 459
